sale_id,date_time,type,weight,destination,postage method,quantity,cost
199,16/02/2017 10:19,letter,0.23,Solomon Islands,Economy Letter,1,6
199,16/02/2017 10:19,letter,0.35,Greece,Express Letter,3,159.12
199,16/02/2017 10:19,letter,0.37,Netherlands,Economy Letter,2,36
200,20/08/2017 12:04,parcel,4.71,Kenya,Economy Parcel_By Sea,1,72.63
200,20/08/2017 12:04,parcel,6.21,Saudi Arabia,Express Parcel,1,254.53
200,20/08/2017 12:04,parcel,14.82,Hungary,Standard Parcel,1,280.85
201,10/08/2017 10:00,parcel,16.27,Mexico,Express Parcel,1,381.45
201,10/08/2017 10:00,letter,0.22,Singapore,Economy Letter,2,12
202,27/03/2017 14:08,parcel,10.25,Vanuatu,Standard Parcel,2,322.82
202,27/03/2017 14:08,letter,0.27,Croatia,Express Letter,2,106.08
203,20/04/2016 15:40,letter,0.16,Indonesia,Express Letter,2,73.9
204,30/04/2016 16:20,parcel,2.99,Indonesia,Express Parcel,2,162.42
204,30/04/2016 16:20,parcel,4.04,Chile,Standard Parcel,2,270.42
204,30/04/2016 16:20,letter,0.19,Vietnam,Express Letter,1,36.95
205,1/07/2016 13:37,parcel,14.33,Singapore,Standard Parcel,3,460.17
205,1/07/2016 13:37,letter,0.38,Bahrain,Express Letter,3,167.04
205,1/07/2016 13:37,letter,0.24,Netherlands,Economy Letter,2,18
206,21/11/2017 11:46,parcel,9.69,Macedonia - The Former Yugoslav Republic Of,Economy Parcel_By Sea,1,109.03
207,5/01/2017 15:14,letter,0.38,Denmark,Express Letter,1,53.04
207,5/01/2017 15:14,letter,0.47,Malta,Express Letter,1,53.04
207,5/01/2017 15:14,letter,0.42,Netherlands,Express Letter,2,85.24
208,3/05/2017 13:44,letter,0.26,Myanmar,Economy Letter,1,12
208,3/05/2017 13:44,parcel,19.23,Poland,Standard Parcel,3,1023.87
209,24/03/2017 09:49,letter,0.19,Canada,Express Letter,2,75.76
209,24/03/2017 09:49,parcel,3.12,Thailand,Express Parcel,2,209.46
209,24/03/2017 09:49,parcel,9.4,Israel,Express Parcel,1,254.53
210,31/05/2017 14:01,letter,0.3,Singapore,Express Letter,3,110.85
210,31/05/2017 14:01,parcel,6.05,Norway,Express Parcel,3,470.52
210,31/05/2017 14:01,letter,0.39,Sweden,Express Letter,1,42.62
211,29/12/2017 13:19,letter,0.37,South Africa,Economy Letter,2,36
212,23/10/2017 13:37,parcel,13.91,Japan,Express Parcel,2,316.78
212,23/10/2017 13:37,parcel,19.17,Russian Federation,Standard Parcel,3,1023.87
212,23/10/2017 13:37,letter,0.36,Malta,Economy Letter,2,36
213,30/07/2016 12:30,letter,0.43,Singapore,Economy Letter,2,24
214,29/01/2016 16:48,letter,0.47,Romania,Express Letter,3,159.12
215,9/12/2017 12:39,letter,0.21,Israel,Express Letter,1,55.68
215,9/12/2017 12:39,letter,0.22,Serbia,Express Letter,3,159.12
215,9/12/2017 12:39,letter,0.34,Netherlands,Express Letter,2,85.24
216,5/02/2016 14:01,parcel,16.07,Lao People'S Democratic Republic,Express Parcel,3,577.11
216,5/02/2016 14:01,parcel,18.89,Estonia,Economy Parcel_By Sea,2,392.3
217,15/05/2016 10:24,parcel,2.96,Mexico,Economy Parcel_By Sea,3,159.33
217,15/05/2016 10:24,letter,0.12,Poland,Economy Letter,2,18
217,15/05/2016 10:24,letter,0.47,New Caledonia,Economy Letter,2,24
218,4/05/2016 12:03,letter,0.5,Ukraine,Express Letter,3,159.12
219,18/04/2016 12:41,letter,0.26,China,Express Letter,2,72.1
219,18/04/2016 12:41,parcel,15.92,Slovenia,Economy Parcel_By Sea,3,588.45
219,18/04/2016 12:41,letter,0.18,India,Economy Letter,3,18
220,2/02/2016 09:36,parcel,17.76,Malta,Economy Parcel_By Sea,3,588.45
221,31/10/2017 09:17,letter,0.23,Myanmar,Economy Letter,2,12
221,31/10/2017 09:17,parcel,14.16,Israel,Economy Parcel_By Sea,1,167.08
221,31/10/2017 09:17,parcel,16.82,Philippines,Standard Parcel,3,562.11
222,6/01/2016 12:57,letter,0.45,French Polynesia,Express Letter,1,38.83
223,11/07/2016 13:34,letter,0.47,Saudi Arabia,Economy Letter,1,18
223,11/07/2016 13:34,parcel,19.74,Sweden,Express Parcel,1,211.04
223,11/07/2016 13:34,letter,0.4,Bahrain,Economy Letter,2,36
224,29/11/2017 10:25,letter,0.41,Korea - Republic Of,Express Letter,2,73.9
225,2/02/2017 13:37,letter,0.5,Fiji,Economy Letter,2,24
225,2/02/2017 13:37,letter,0.11,Korea - Republic Of,Express Letter,1,36.95
226,23/09/2016 13:34,letter,0.45,Turkey,Economy Letter,1,18
226,23/09/2016 13:34,parcel,0.61,Argentina,Standard Parcel,2,115.3
226,23/09/2016 13:34,letter,0.5,Israel,Economy Letter,1,18
227,5/02/2017 09:13,parcel,17.5,South Africa,Standard Parcel,3,1023.87
228,16/03/2016 13:37,parcel,8.53,Bahrain,Express Parcel,2,509.06
228,16/03/2016 13:37,parcel,15.58,Argentina,Express Parcel,1,381.45
229,2/06/2017 11:43,letter,0.43,New Zealand,Economy Letter,1,11
229,2/06/2017 11:43,letter,0.38,Lao People'S Democratic Republic,Economy Letter,1,12
230,19/12/2016 16:11,letter,0.46,Iran - Islamic Republic Of,Express Letter,1,55.68
230,19/12/2016 16:11,letter,0.39,Germany,Express Letter,1,42.62
231,24/03/2017 10:04,letter,0.36,Romania,Express Letter,2,106.08
232,16/05/2016 16:43,letter,0.17,Myanmar,Express Letter,1,38.83
232,16/05/2016 16:43,parcel,9.3,Denmark,Standard Parcel,3,623.58
232,16/05/2016 16:43,letter,0.26,Samoa,Express Letter,1,38.83
233,30/03/2017 15:45,letter,0.34,Switzerland,Economy Letter,2,36
234,30/11/2016 10:10,letter,0.2,Sweden,Economy Letter,3,27
235,15/01/2017 12:15,letter,0.41,New Caledonia,Express Letter,3,116.49
236,19/08/2016 14:11,parcel,8.64,Israel,Economy Parcel_By Sea,1,113.39
236,19/08/2016 14:11,parcel,11.55,China,Express Parcel,1,154.53
237,20/04/2016 12:25,letter,0.12,Korea - Republic Of,Express Letter,2,73.9
237,20/04/2016 12:25,parcel,19.39,Germany,Economy Parcel_By Sea,1,186.81
238,12/10/2017 13:18,parcel,6.44,Singapore,Express Parcel,3,401.04
239,31/12/2016 11:07,letter,0.23,Germany,Economy Letter,1,9
240,20/09/2016 09:11,letter,0.44,Papua New Guinea,Economy Letter,3,36
240,20/09/2016 09:11,parcel,4.21,Estonia,Economy Parcel_By Sea,1,69.25
240,20/09/2016 09:11,parcel,10.25,Brunei Darussalam,Express Parcel,2,332.82
241,29/07/2016 16:08,parcel,7.32,Iran - Islamic Republic Of,Economy Parcel_By Sea,3,340.17
241,29/07/2016 16:08,letter,0.4,Vietnam,Express Letter,3,110.85
242,9/02/2016 09:12,letter,0.25,Serbia,Economy Letter,3,27
243,26/10/2016 12:48,letter,0.19,Qatar,Express Letter,2,111.36
244,1/04/2017 16:35,parcel,4.35,Malaysia,Express Parcel,1,104.73
244,1/04/2017 16:35,parcel,7.57,Finland,Standard Parcel,1,207.86
244,1/04/2017 16:35,letter,0.41,Argentina,Economy Letter,3,54
245,27/09/2016 13:21,letter,0.43,Austria,Express Letter,1,53.04
246,19/12/2016 14:32,letter,0.17,Denmark,Express Letter,1,53.04
247,9/12/2016 12:27,parcel,4.81,Solomon Islands,Standard Parcel,3,261.09
247,9/12/2016 12:27,parcel,6.2,Portugal,Express Parcel,3,727.23
247,9/12/2016 12:27,parcel,4.79,Ireland,Express Parcel,1,116.04
248,27/06/2017 15:46,letter,0.5,Philippines,Economy Letter,1,12
248,27/06/2017 15:46,letter,0.34,Netherlands,Express Letter,1,42.62
248,27/06/2017 15:46,letter,0.11,Serbia,Economy Letter,3,27
249,19/01/2017 12:14,letter,0.42,South Africa,Express Letter,2,106.08
249,19/01/2017 12:14,parcel,17.78,India,Standard Parcel,1,178.1
250,16/12/2017 14:15,parcel,13.24,Denmark,Standard Parcel,1,280.85
250,16/12/2017 14:15,parcel,19.99,Canada,Standard Parcel,1,182.68
251,22/08/2017 08:22,letter,0.16,China,Express Letter,3,108.15
251,22/08/2017 08:22,letter,0.29,Nepal,Express Letter,3,116.49
251,22/08/2017 08:22,letter,0.15,Saudi Arabia,Express Letter,3,167.04
252,21/08/2017 12:39,parcel,4.88,United States,Standard Parcel,3,253.05
253,28/06/2017 14:46,letter,0.18,Samoa,Express Letter,1,38.83
253,28/06/2017 14:46,parcel,11.87,Russian Federation,Express Parcel,3,908.55
254,26/01/2017 09:44,parcel,13.77,Canada,Express Parcel,1,162.35
254,26/01/2017 09:44,parcel,10.89,Thailand,Standard Parcel,1,153.39
255,17/02/2017 13:31,parcel,19.98,Poland,Express Parcel,2,726.58
256,1/05/2017 14:48,letter,0.41,Finland,Express Letter,1,53.04
256,1/05/2017 14:48,parcel,3.53,Lao People'S Democratic Republic,Express Parcel,3,330.09
256,1/05/2017 14:48,parcel,6.22,Vietnam,Standard Parcel,2,257.36
257,3/11/2016 10:26,letter,0.49,Myanmar,Economy Letter,3,36
258,22/09/2017 14:18,letter,0.23,India,Economy Letter,1,6
258,22/09/2017 14:18,letter,0.28,New Caledonia,Express Letter,1,38.83
259,2/12/2016 12:18,parcel,7.81,Spain,Standard Parcel,2,303.68
260,27/10/2016 13:26,letter,0.26,Vanuatu,Express Letter,3,116.49
260,27/10/2016 13:26,letter,0.29,Brunei Darussalam,Economy Letter,1,12
260,27/10/2016 13:26,letter,0.43,Netherlands,Express Letter,1,42.62
261,20/12/2017 10:23,letter,0.26,Cambodia,Economy Letter,1,12
262,8/09/2017 10:51,parcel,5.38,Belgium,Standard Parcel,2,415.72
262,8/09/2017 10:51,parcel,3.14,Portugal,Express Parcel,3,429.42
262,8/09/2017 10:51,parcel,1.13,Peru,Standard Parcel,3,236.31
263,29/08/2016 16:05,letter,0.32,United States,Express Letter,2,75.76
263,29/08/2016 16:05,parcel,8.11,New Caledonia,Standard Parcel,2,270.88
263,29/08/2016 16:05,parcel,19.16,Chile,Standard Parcel,2,718.9
264,29/12/2017 13:55,letter,0.16,Nepal,Economy Letter,1,6
264,29/12/2017 13:55,letter,0.11,Canada,Express Letter,1,37.88
265,16/09/2017 11:24,parcel,9.93,Chile,Economy Parcel_By Sea,3,340.17
266,10/03/2016 14:47,parcel,17.46,Israel,Economy Parcel_By Sea,2,411.92
267,25/07/2016 14:46,parcel,15.4,Germany,Economy Parcel_By Sea,1,186.81
268,19/10/2017 17:26,letter,0.34,Sweden,Express Letter,3,127.86
269,7/01/2017 14:28,letter,0.33,Austria,Economy Letter,2,36
269,7/01/2017 14:28,letter,0.3,Solomon Islands,Economy Letter,1,12
269,7/01/2017 14:28,letter,0.27,Denmark,Economy Letter,1,18
270,19/10/2016 12:14,letter,0.17,Nepal,Express Letter,1,38.83
270,19/10/2016 12:14,letter,0.41,Chile,Express Letter,2,111.36
270,19/10/2016 12:14,parcel,17.34,Netherlands,Standard Parcel,3,618.12
271,31/10/2016 13:49,parcel,2.38,Singapore,Express Parcel,1,81.21
271,31/10/2016 13:49,parcel,17.38,Kenya,Express Parcel,1,381.45
272,8/05/2016 11:18,letter,0.44,China,Express Letter,1,36.05
272,8/05/2016 11:18,letter,0.1,Slovenia,Economy Letter,3,27
272,8/05/2016 11:18,letter,0.23,Serbia,Economy Letter,2,18
273,13/08/2016 10:12,parcel,11.32,Portugal,Express Parcel,3,908.55
273,13/08/2016 10:12,letter,0.41,Macedonia - The Former Yugoslav Republic Of,Express Letter,1,53.04
273,13/08/2016 10:12,parcel,14.68,Mexico,Express Parcel,3,953.97
274,25/06/2017 10:34,parcel,19.9,Sri Lanka,Standard Parcel,3,562.11
275,1/02/2016 13:37,letter,0.38,French Polynesia,Economy Letter,1,12
276,1/09/2017 12:36,parcel,5.54,Nigeria,Standard Parcel,1,219.45
277,10/11/2016 13:56,letter,0.33,Kuwait,Economy Letter,2,36
278,23/07/2017 14:04,letter,0.42,Kuwait,Economy Letter,1,18
278,23/07/2017 14:04,letter,0.21,Greece,Economy Letter,3,27
278,23/07/2017 14:04,parcel,10.1,United States,Express Parcel,3,487.05
279,10/07/2016 12:47,parcel,16.65,Austria,Economy Parcel_By Sea,2,392.3
279,10/07/2016 12:47,letter,0.47,Malaysia,Economy Letter,3,36
280,20/07/2017 14:53,parcel,11.5,Canada,Express Parcel,3,487.05
281,20/08/2017 11:01,parcel,6.76,Solomon Islands,Express Parcel,3,421.32
281,20/08/2017 11:01,letter,0.25,Portugal,Express Letter,1,53.04
282,24/01/2017 17:05,parcel,9.14,Tonga,Standard Parcel,2,270.88
283,17/07/2017 13:41,letter,0.37,Taiwan - Province Of China,Express Letter,3,110.85
284,29/04/2017 11:01,letter,0.39,Solomon Islands,Economy Letter,2,24
284,29/04/2017 11:01,letter,0.29,Singapore,Express Letter,3,110.85
284,29/04/2017 11:01,parcel,3.72,Kenya,Express Parcel,1,150.29
285,23/10/2016 14:50,letter,0.3,Denmark,Express Letter,2,106.08
286,25/02/2016 11:23,letter,0.48,Switzerland,Economy Letter,3,54
286,25/02/2016 11:23,letter,0.46,Cambodia,Economy Letter,1,12
287,8/01/2017 12:20,parcel,18.89,Netherlands,Express Parcel,1,211.04
287,8/01/2017 12:20,parcel,18.17,Serbia,Express Parcel,2,726.58
287,8/01/2017 12:20,letter,0.19,Russian Federation,Express Letter,1,53.04
288,18/12/2017 12:15,letter,0.48,New Zealand,Express Letter,3,76.05
288,18/12/2017 12:15,letter,0.32,Iran - Islamic Republic Of,Express Letter,3,167.04
288,18/12/2017 12:15,letter,0.17,Indonesia,Economy Letter,1,6
289,18/03/2017 11:18,parcel,11.68,Denmark,Express Parcel,2,605.7
289,18/03/2017 11:18,parcel,13.53,Bahrain,Economy Parcel_By Sea,1,167.08
289,18/03/2017 11:18,parcel,17.98,Qatar,Economy Parcel_By Sea,2,411.92
290,28/12/2017 10:05,parcel,7.15,Estonia,Standard Parcel,1,207.86
290,28/12/2017 10:05,letter,0.29,Peru,Express Letter,3,167.04
291,25/04/2016 14:42,letter,0.2,Greece,Express Letter,1,53.04
291,25/04/2016 14:42,letter,0.18,Austria,Express Letter,1,53.04
292,13/03/2017 11:07,letter,0.31,Nauru,Economy Letter,2,24
292,13/03/2017 11:07,letter,0.31,Macedonia - The Former Yugoslav Republic Of,Express Letter,3,159.12
292,13/03/2017 11:07,letter,0.13,Mauritius,Economy Letter,2,18
293,2/06/2016 12:42,letter,0.12,Saudi Arabia,Express Letter,3,167.04
294,6/12/2016 09:03,letter,0.35,Argentina,Economy Letter,1,18
294,6/12/2016 09:03,letter,0.39,Greece,Express Letter,1,53.04
295,16/07/2016 13:27,letter,0.13,Russian Federation,Express Letter,3,159.12
295,16/07/2016 13:27,parcel,10.99,Ireland,Express Parcel,3,538.35
296,7/08/2016 16:12,letter,0.23,Hungary,Express Letter,1,53.04
296,7/08/2016 16:12,letter,0.32,Serbia,Express Letter,3,159.12
296,7/08/2016 16:12,letter,0.3,New Caledonia,Express Letter,2,77.66
297,3/01/2017 15:08,letter,0.2,Thailand,Express Letter,2,73.9
297,3/01/2017 15:08,letter,0.17,United States,Express Letter,2,75.76
297,3/01/2017 15:08,letter,0.1,Thailand,Economy Letter,3,18
298,8/03/2017 13:38,parcel,18.53,Solomon Islands,Express Parcel,3,577.11
299,14/02/2017 14:59,parcel,16.84,Arab Emirates,Express Parcel,3,1144.35
299,14/02/2017 14:59,parcel,15.58,Qatar,Express Parcel,3,1144.35
300,10/01/2016 14:21,letter,0.34,Brunei Darussalam,Economy Letter,1,12
300,10/01/2016 14:21,parcel,5.48,Cyprus,Express Parcel,3,727.23
300,10/01/2016 14:21,letter,0.27,Netherlands,Express Letter,1,42.62
301,3/05/2017 15:02,parcel,5.21,Fiji,Express Parcel,1,140.44
301,3/05/2017 15:02,letter,0.3,Germany,Express Letter,1,42.62
301,3/05/2017 15:02,parcel,11.56,Malta,Economy Parcel_By Sea,1,159.12
302,19/08/2017 14:32,letter,0.37,Japan,Economy Letter,3,36
302,19/08/2017 14:32,letter,0.11,Peru,Economy Letter,1,9
302,19/08/2017 14:32,letter,0.41,Fiji,Express Letter,2,77.66
303,3/07/2016 08:45,letter,0.32,Netherlands,Express Letter,1,42.62
303,3/07/2016 08:45,letter,0.33,Slovenia,Express Letter,2,106.08
303,3/07/2016 08:45,parcel,12.56,Cook Islands,Standard Parcel,3,484.23
304,17/09/2017 12:55,letter,0.18,Macedonia - The Former Yugoslav Republic Of,Express Letter,3,159.12
305,12/03/2016 14:51,letter,0.22,Belgium,Express Letter,2,106.08
305,12/03/2016 14:51,parcel,14.55,Mexico,Express Parcel,2,635.98
305,12/03/2016 14:51,letter,0.4,Belgium,Express Letter,2,106.08
306,25/04/2016 16:03,parcel,16.98,Nauru,Express Parcel,3,577.11
307,20/07/2017 11:32,letter,0.39,United Kingdom,Express Letter,3,124.74
308,24/10/2017 14:56,letter,0.3,South Africa,Economy Letter,3,54
308,24/10/2017 14:56,letter,0.37,Brunei Darussalam,Economy Letter,3,36
308,24/10/2017 14:56,parcel,3.85,Nigeria,Economy Parcel_By Sea,3,217.89
309,26/04/2017 19:10,letter,0.17,Romania,Express Letter,1,53.04
309,26/04/2017 19:10,parcel,1.48,Greece,Standard Parcel,2,149.3
310,16/09/2016 17:26,letter,0.23,Myanmar,Express Letter,3,116.49
310,16/09/2016 17:26,parcel,17.56,Netherlands,Standard Parcel,3,618.12
311,19/12/2016 11:33,parcel,7.67,Korea - Republic Of,Express Parcel,1,133.68
312,5/04/2017 12:26,parcel,17.8,South Africa,Express Parcel,1,363.29
312,5/04/2017 12:26,parcel,2.84,Czech Republic,Express Parcel,2,230.9
313,5/01/2017 12:55,parcel,19.77,Vietnam,Express Parcel,1,183.1
313,5/01/2017 12:55,letter,0.18,Vanuatu,Express Letter,1,38.83
313,5/01/2017 12:55,parcel,3.18,Solomon Islands,Express Parcel,2,220.06
314,17/01/2017 12:20,letter,0.16,Bahrain,Economy Letter,1,9
315,29/10/2017 14:19,letter,0.17,New Caledonia,Economy Letter,3,18
315,29/10/2017 14:19,parcel,10.76,New Zealand,Standard Parcel,3,293.31
315,29/10/2017 14:19,letter,0.34,Canada,Express Letter,2,75.76
316,29/05/2017 12:44,parcel,19.84,Bahrain,Standard Parcel,1,359.45
316,29/05/2017 12:44,letter,0.47,Kenya,Economy Letter,1,18
317,1/04/2016 12:25,letter,0.2,Papua New Guinea,Economy Letter,3,18
317,1/04/2016 12:25,letter,0.22,Vanuatu,Express Letter,2,77.66
318,18/06/2017 09:24,letter,0.22,Netherlands,Express Letter,3,127.86
318,18/06/2017 09:24,letter,0.42,Nepal,Economy Letter,2,24
319,16/03/2017 13:56,parcel,17.62,Croatia,Standard Parcel,3,1023.87
319,16/03/2017 13:56,letter,0.32,Solomon Islands,Express Letter,3,116.49
319,16/03/2017 13:56,letter,0.17,Solomon Islands,Express Letter,1,38.83
320,21/11/2016 11:10,parcel,12.21,Vietnam,Express Parcel,1,158.39
321,20/04/2017 08:57,letter,0.19,Chile,Economy Letter,3,27
321,20/04/2017 08:57,parcel,18.49,Mauritius,Express Parcel,2,762.9
322,16/08/2017 14:51,letter,0.46,Fiji,Economy Letter,3,36
322,16/08/2017 14:51,letter,0.2,Nepal,Express Letter,2,77.66
323,17/02/2016 15:20,parcel,7.6,Taiwan - Province Of China,Standard Parcel,2,257.36
324,25/12/2017 13:19,letter,0.19,Portugal,Economy Letter,2,18
324,25/12/2017 13:19,parcel,18.45,Vietnam,Standard Parcel,2,356.2
324,25/12/2017 13:19,parcel,5.8,Nepal,Express Parcel,3,421.32
325,1/10/2016 12:57,parcel,15.76,South Africa,Economy Parcel_By Sea,1,196.15
325,1/10/2016 12:57,letter,0.21,Philippines,Express Letter,2,77.66
326,18/09/2016 09:38,parcel,12.75,Switzerland,Economy Parcel_By Sea,2,303.08
327,14/09/2017 15:27,parcel,4.27,Kenya,Standard Parcel,1,135.21
328,2/08/2017 13:39,parcel,16.88,Tonga,Express Parcel,2,384.74
329,13/07/2016 11:37,parcel,12.53,Bahrain,Express Parcel,3,953.97
330,19/09/2016 13:14,letter,0.29,Indonesia,Economy Letter,2,24
331,15/08/2017 14:36,letter,0.22,United Kingdom,Economy Letter,3,27
332,13/07/2017 14:00,parcel,17.77,Malaysia,Express Parcel,3,549.3
333,27/09/2016 14:24,parcel,5.07,Estonia,Standard Parcel,1,207.86
333,27/09/2016 14:24,letter,0.17,Fiji,Express Letter,2,77.66
333,27/09/2016 14:24,letter,0.47,Qatar,Economy Letter,3,54
334,29/10/2017 08:15,letter,0.39,Cambodia,Economy Letter,2,24
335,22/01/2017 12:24,letter,0.39,Solomon Islands,Express Letter,3,116.49
335,22/01/2017 12:24,parcel,5.74,Serbia,Express Parcel,3,727.23
336,31/03/2016 11:45,parcel,14.7,Saudi Arabia,Economy Parcel_By Sea,2,334.16
336,31/03/2016 11:45,letter,0.46,Macedonia - The Former Yugoslav Republic Of,Economy Letter,2,36
337,27/09/2016 13:34,letter,0.11,Mexico,Economy Letter,2,18
337,27/09/2016 13:34,letter,0.4,Greece,Express Letter,1,53.04
337,27/09/2016 13:34,letter,0.33,Cambodia,Express Letter,2,77.66
338,1/04/2016 13:08,parcel,3.9,Vietnam,Express Parcel,2,209.46
339,5/06/2016 13:57,letter,0.38,Switzerland,Economy Letter,2,36
339,5/06/2016 13:57,parcel,17.71,Tonga,Express Parcel,1,192.37
339,5/06/2016 13:57,letter,0.45,Israel,Economy Letter,1,18
340,16/07/2017 09:17,letter,0.22,India,Express Letter,3,110.85
340,16/07/2017 09:17,letter,0.16,Philippines,Express Letter,3,116.49
341,28/12/2017 13:30,parcel,15.45,Croatia,Express Parcel,2,726.58
342,15/02/2017 11:18,letter,0.34,Korea - Republic Of,Express Letter,3,110.85
342,15/02/2017 11:18,letter,0.38,Chile,Express Letter,3,167.04
343,22/02/2016 12:06,letter,0.22,Taiwan - Province Of China,Express Letter,3,110.85
344,4/07/2017 10:59,letter,0.43,Portugal,Express Letter,1,53.04
345,29/10/2017 07:50,letter,0.33,Russian Federation,Economy Letter,2,36
345,29/10/2017 07:50,parcel,7.82,Vanuatu,Standard Parcel,2,270.88
346,26/12/2016 14:31,letter,0.27,Turkey,Express Letter,3,159.12
346,26/12/2016 14:31,parcel,15.17,China,Express Parcel,2,357.28
347,14/12/2017 09:22,parcel,0.7,Cyprus,Standard Parcel,2,109.54
347,14/12/2017 09:22,parcel,7.25,Tonga,Express Parcel,3,421.32
348,29/04/2017 14:34,parcel,3.46,Denmark,Standard Parcel,3,384.24
349,29/10/2017 13:33,letter,0.38,Sri Lanka,Express Letter,2,77.66
349,29/10/2017 13:33,letter,0.48,Mauritius,Economy Letter,3,54
349,29/10/2017 13:33,parcel,12.46,Qatar,Express Parcel,1,317.99
350,22/08/2017 16:21,letter,0.47,India,Economy Letter,2,24
350,22/08/2017 16:21,letter,0.42,Cambodia,Economy Letter,3,36
350,22/08/2017 16:21,letter,0.47,Greece,Express Letter,3,159.12
351,28/04/2016 14:35,parcel,9.73,Malta,Express Parcel,1,242.41
352,22/03/2016 13:24,letter,0.12,Korea - Republic Of,Economy Letter,1,6
353,16/12/2016 09:08,letter,0.34,Cyprus,Express Letter,1,53.04
353,16/12/2016 09:08,parcel,9.42,Switzerland,Standard Parcel,3,455.52
354,10/01/2016 15:13,parcel,17.26,Nauru,Express Parcel,2,384.74
354,10/01/2016 15:13,parcel,4.31,Japan,Standard Parcel,3,245.19
354,10/01/2016 15:13,letter,0.44,Kuwait,Express Letter,2,111.36
355,28/04/2016 13:22,letter,0.33,Macedonia - The Former Yugoslav Republic Of,Economy Letter,1,18
355,28/04/2016 13:22,parcel,8.82,Bahrain,Standard Parcel,1,219.45
355,28/04/2016 13:22,letter,0.32,Myanmar,Economy Letter,3,36
356,18/03/2017 13:36,letter,0.14,Canada,Economy Letter,2,18
356,18/03/2017 13:36,letter,0.32,Switzerland,Express Letter,3,127.86
357,27/02/2017 12:01,letter,0.22,United States,Economy Letter,3,27
357,27/02/2017 12:01,letter,0.33,Malta,Express Letter,2,106.08
358,1/03/2017 11:11,letter,0.32,Portugal,Express Letter,1,53.04
358,1/03/2017 11:11,parcel,18.05,Argentina,Express Parcel,2,762.9
359,16/09/2016 11:35,parcel,5.71,United States,Standard Parcel,1,132.02
360,25/02/2016 14:37,letter,0.34,France,Express Letter,1,42.62
360,25/02/2016 14:37,letter,0.14,New Zealand,Express Letter,1,25.35
361,31/10/2017 13:04,letter,0.25,Cook Islands,Express Letter,3,116.49
361,31/10/2017 13:04,parcel,5.64,Croatia,Standard Parcel,3,623.58
362,1/09/2016 13:34,letter,0.31,France,Economy Letter,3,54
363,10/11/2016 15:45,letter,0.23,United States,Economy Letter,2,18
